ImageId,x,y,z
ID_b7bda67e9,11.9458,9.84101,47.6571
ID_91855e74e,14.7376,9.84088,45.8246
ID_8dcb9b2e2,4.53969,9.83993,47.1183
ID_1a17ab455,-0.634689,9.83963,52.6307
ID_2da23b3f3,9.70144,9.83946,51.2694
ID_3f2837eab,-12.9394,9.83857,54.1142
ID_bd517e16d,-3.78591,9.83848,48.0301
ID_e41ceff1c,9.76049,9.83769,49.4412
ID_63fbea26c,12.8959,9.83747,48.8335
ID_2be0818ab,-8.61386,9.83717,54.2734
ID_30930cb2f,-15.3188,9.83661,55.5223
ID_865a8afa8,-13.5687,9.83652,59.4526
ID_7d97e26ae,-3.43324,9.83559,50.7991
ID_04b8de41e,23.5357,9.83551,45.2721
ID_bd3a54df1,-10.1999,9.83548,54.2526
ID_151e4cc34,26.6496,9.83517,46.8879
ID_01baf7cd9,-35.7393,9.83505,54.0176
ID_d91c80005,0.196638,9.83499,55.8352
ID_7fa5e02e1,-8.5543,9.83472,55.306
ID_776cc0ca6,-16.1546,9.83452,58.3154
ID_f711925ee,-7.6247,9.83402,51.7026
ID_fddcbfc03,1.05187,9.83331,50.2163
ID_bfca2fd12,-19.3734,9.8333,58.5654
ID_88fe7d53e,28.7178,9.83329,44.7259
ID_b266869b4,6.20334,9.83309,49.3167
ID_8dcb9b2e2,-22.568,9.83287,56.6166
ID_860f2f283,0.0370172,9.83281,50.1204
ID_c11d71a28,-26.6103,9.83265,60.8845
ID_b6c16c7fb,25.8247,9.83237,48.7243
ID_02e8eb6ee,3.53215,9.83169,57.2581
ID_5ffc8d5bf,-4.27545,9.83142,55.6216
ID_722c0043b,-20.6075,9.83077,60.1299
ID_783e6bcfe,-4.86935,9.83042,50.3635
ID_2cec15486,-5.78349,9.82934,54.1013
ID_65cfe37f1,4.37626,9.82924,51.8554
ID_73adfdbfc,-0.0474037,9.82901,54.4054
ID_1c7ce36a4,-43.187,9.82881,68.4239
ID_fc4120e7e,17.5941,9.82874,44.8226
ID_af613fd61,-10.4956,9.82804,59.4069
ID_cc79b0243,-8.82539,9.82786,53.9562
ID_dc71fa02b,-8.47509,9.82757,58.5111
ID_b841db638,10.5014,9.8275,53.3394
ID_96784d94a,10.404,9.82744,51.575
ID_35d7b8524,11.6133,9.82673,49.9242
ID_7d58528dd,-1.29302,9.82671,52.7041
ID_2f89760a9,-6.29577,9.82629,55.5711
ID_7780fea3a,-8.034,9.8261,58.1739
ID_66c8bbebb,-4.74534,9.82599,52.0287
ID_f7b39cb9e,24.3014,9.82593,45.4395
ID_8d5ae6381,5.8227,9.82587,51.518
ID_be9017c36,1.95928,9.82563,56.2731
ID_ac2264dd0,0.547009,9.82536,51.5613
ID_992decd5c,-1.92122,9.82511,55.7893
ID_6cafb80b6,7.34631,9.82362,49.316
ID_9b1b53270,-10.0909,9.82346,55.9403
ID_1600ca063,-6.10801,9.82344,51.5433
ID_b968e3e9b,-4.40049,9.8233,51.4259
ID_d5a5c2a4a,-25.481,9.82315,60.0869
ID_012aef661,4.82624,9.82297,49.4537
ID_121ad7251,-8.83572,9.82178,52.2332
ID_573e54a2d,5.17669,9.82175,50.8918
ID_f918cb91b,-4.27897,9.82163,52.1691
ID_3d2e8b232,0.848107,9.82147,50.118
ID_97fd761ea,-7.54773,9.8214,58.4244
ID_83b03bb3d,-5.6174,9.82069,51.1864
ID_ef08d8085,5.92857,9.82049,49.8989
ID_8dd5eb87f,-3.15994,9.82029,48.9092
ID_261beec5f,2.68506,9.82002,53.7942
ID_14cf71f9e,14.4793,9.8198,46.5275
ID_9bf75755c,-8.64875,9.81961,57.2003
ID_75143f7b3,24.5623,9.81958,49.6841
ID_4d996eead,3.88267,9.81944,50.6827
ID_bbacdbe56,-18.1056,9.8194,53.8087
ID_af36349e0,-19.3993,9.81914,58.2833
ID_ca9bb16dc,5.26266,9.81909,48.6717
ID_1a6a46424,-3.89326,9.81876,57.2693
ID_05b615ca7,-5.04931,9.81873,54.6829
ID_5779564c9,-22.9747,9.81852,58.3504
ID_d2108dfe0,-25.6058,9.81815,54.5515
ID_86888ebef,2.16657,9.81809,48.5091
ID_c74897aed,18.9057,9.81802,47.8452
ID_af58ed416,-22.9065,9.81708,57.4395
ID_720487613,5.41552,9.81661,51.0807
ID_f388a7b94,-7.36302,9.81584,53.3227
ID_a0e9954a3,12.5073,9.81573,50.6974
ID_b7c75f184,-14.0443,9.81526,60.7603
ID_5e812372e,18.054,9.81484,48.461
ID_6d5606251,16.0338,9.81455,53.3487
ID_9893437e9,-22.912,9.81425,57.6875
ID_c34d42a95,14.6989,9.81418,47.251
ID_dd9e405c4,-7.33291,9.81413,53.7905
ID_39a1ff40b,8.20054,9.8134,49.5901
ID_c6d9ad796,1.86086,9.81328,51.6868
ID_7c56842a6,8.70257,9.81316,42.0731
ID_55c276ef1,11.6836,9.81305,50.9023
ID_78b10cd44,-2.63213,9.81228,54.0421
ID_f5b7e8137,-5.9503,9.81206,53.1773
ID_10761e156,1.20748,9.81185,50.4312
ID_89fb77521,-12.0184,9.81166,58.0779
ID_6b58be0f3,-20.0034,9.81113,58.139
ID_7fe3cb41f,-17.0785,9.81109,57.5423
ID_a15cf6f97,12.952,9.81063,51.5156
ID_55cdf595c,-7.76623,9.81054,54.9266
ID_bbb09c361,-17.4099,9.81042,60.9652
ID_a695dbeae,-0.875662,9.80973,57.3686
ID_c663c7410,-26.7378,9.80963,56.4609
ID_754e6c384,-24.525,9.80953,63.4538
ID_591c6b84d,4.58111,9.80935,51.6261
ID_e93558210,-5.42181,9.80916,49.8358
ID_96d347b48,3.43669,9.80845,54.2884
ID_0c80df3ef,-2.15638,9.80815,52.9275
ID_bbb09c361,-0.91453,9.80801,55.1559
ID_1a708607a,-0.0363855,9.80775,54.8128
ID_995c175fa,2.50715,9.80766,51.8424
ID_4d3dcee97,0.855536,9.8075,54.2397
ID_c74897aed,21.3759,9.80737,47.6639
ID_b266869b4,7.09784,9.80733,49.1785
ID_263d1af1b,-36.7683,9.80699,57.7505
ID_2db3e1eb9,-16.1821,9.80697,56.3863
ID_8997a84c4,12.1431,9.80681,48.6985
ID_53ff0eef6,-4.66553,9.80628,54.3923
ID_09c57f578,-5.51898,9.80615,54.356
ID_08690d251,-24.5851,9.8055,55.0316
ID_b298c78e5,-12.4282,9.80525,51.8764
ID_5bb78501c,-9.78459,9.80503,52.4194
ID_95276c148,25.7276,9.80493,49.9486
ID_1bb07a11e,-17.1733,9.80475,60.098
ID_922e2e356,32.0098,9.80457,45.5051
ID_e36beb9f0,23.1004,9.80387,46.8268
ID_28ad76ddf,24.094,9.80384,42.9505
ID_466ef09e7,-14.3344,9.80346,58.629
ID_1d770b0c9,17.1197,9.80278,48.221
ID_cd09cc695,-45.055,9.80271,65.5068
ID_d04e8d323,-14.9857,9.802,56.1144
ID_b9fd09100,-14.0461,9.80182,55.1475
ID_bd5ff1098,1.54236,9.80171,53.7118
ID_5dc0d941d,33.2673,9.80087,46.7622
ID_c8d2801b8,-17.2336,9.80076,56.4555
ID_c7de1bd9f,5.35647,9.80009,54.1364
ID_52a1d3661,31.6137,9.80002,49.1252
ID_41ecc733d,-13.591,9.79933,54.7517
ID_e463040d2,20.4758,9.79927,47.0629
ID_240e204c5,10.5748,9.79918,51.2704
ID_89151b1dc,16.0872,9.79917,46.0425
ID_a3cb33e18,15.3081,9.79905,46.2848
ID_31c7bc2ba,-30.6842,9.79844,55.323
ID_8b5bf00a0,-33.7519,9.79838,54.061
ID_2f06c0663,-17.3532,9.79738,57.8602
ID_0865cb745,-50.598,9.79711,68.4748
ID_3b3264fb9,-8.2188,9.79704,55.3294
ID_2b3ff35b0,-42.2481,9.79628,61.2639
ID_c6d9ad796,9.36823,9.79602,53.0107
ID_789fe31ca,-41.7954,9.79593,58.5922
ID_444eb0028,12.3569,9.7956,46.6258
ID_0929bb6fd,-4.99421,9.79538,52.3862
ID_b5900a555,16.4843,9.79523,49.5758
ID_8eafe31e3,26.1617,9.79493,37.2318
ID_bac2a4851,5.1018,9.79486,55.9261
ID_204fa8879,-7.45969,9.79454,53.3837
ID_ffaf41103,6.49062,9.79415,47.433
ID_9a7be16ac,0.483671,9.79294,51.8492
ID_d0af23855,-32.4694,9.7929,56.5821
ID_03324acaf,2.99396,9.79275,51.9403
ID_83ab51dbb,-8.74953,9.79238,55.3889
ID_a6feccd4b,4.08891,9.79218,50.3922
ID_acf09f1a1,-2.95931,9.79208,53.0445
ID_476df7669,3.30333,9.79133,50.6719
ID_4d2762e25,14.0544,9.7912,47.8771
ID_de1cec1dd,26.0575,9.79112,46.5593
ID_3477787a2,-12.2843,9.79049,53.9744
ID_56d8e3727,-2.01936,9.79002,52.4743
ID_512074fcf,9.94882,9.78983,46.2708
ID_dcecaf2dc,-2.7732,9.78917,52.5296
ID_2db3e1eb9,-14.0095,9.78909,57.3738
ID_a1be3e61c,11.7691,9.78868,52.0184
ID_f7b39cb9e,-14.412,9.78803,55.9314
ID_a8012ccbc,-20.588,9.78802,59.9068
ID_77865d743,-4.44832,9.78734,53.6395
ID_e070c3c6d,-24.3818,9.78668,56.1028
ID_5824850c8,6.44963,9.78662,49.8661
ID_2f620ed54,10.8729,9.7866,48.0441
ID_be987bcb2,0.289131,9.78614,51.3532
ID_af613fd61,-17.4785,9.78585,63.771
ID_96ccc1165,4.10262,9.7853,47.9191
ID_6ba535f82,-12.0034,9.78528,52.7449
ID_1e7927db7,11.4556,9.78521,52.7022
ID_63ef94106,24.8344,9.78516,44.8823
ID_63a4e2531,-20.2799,9.78514,58.846
ID_2f118747e,-0.263092,9.78398,49.2026
ID_96784d94a,12.1884,9.78379,49.2355
ID_7bf685ba4,12.4545,9.78376,48.3209
ID_e64e99894,-14.6043,9.78348,54.8802
ID_018444fd9,13.5775,9.78313,49.0184
ID_5cbd6e7c0,14.308,9.78268,48.6101
ID_d08f0b4b5,1.23466,9.7824,50.731
ID_2f49a683f,-12.151,9.78194,57.5412
ID_d1ac7be13,-4.70126,9.78158,52.0698
ID_1db9691cf,-14.2305,9.78147,57.4528
ID_a29351194,27.7636,9.78145,51.2435
ID_7d45af237,-14.2255,9.78143,55.3592
ID_ea4a03a6c,-19.3753,9.78096,58.509
ID_7365a3b1c,6.43011,9.78096,53.7643
ID_fca8dbc17,-26.3284,9.78071,58.8253
ID_3d9cbb006,-3.25305,9.78042,48.4288
ID_793efe9f7,-17.8666,9.78042,51.6086
ID_8e9d641db,-9.53556,9.78006,55.5079
ID_43418db16,-19.4222,9.78,59.6911
ID_f1cd6a483,-3.45991,9.77995,51.938
ID_a953e427a,-0.301007,9.77994,54.038
ID_03324acaf,-5.53214,9.77992,53.5401
ID_973bfd1fb,-26.3701,9.77974,55.6243
ID_72f7c5a14,-28.5634,9.77948,57.9059
ID_c34d42a95,-26.501,9.77946,56.1218
ID_7c56842a6,25.3881,9.77927,39.4989
ID_24418b6a6,7.34055,9.7792,52.5761
ID_6b8e7dbb7,12.7767,9.77913,49.9976
ID_27dbc843f,-5.23231,9.77877,52.2423
ID_99a8e6dae,23.3752,9.77843,42.2188
ID_b20bed952,-27.6522,9.77824,58.2935
ID_97fd761ea,-41.3964,9.77779,66.7704
ID_f54503890,14.2163,9.77765,48.853
ID_9e6e1ad85,-27.9304,9.77758,59.0141
ID_1f6f194d4,11.7019,9.77743,50.3458
ID_46ac698e4,-10.848,9.77734,56.5977
ID_81c81d489,-30.029,9.77702,61.9132
ID_c01482d53,2.78394,9.77699,55.059
ID_87f6eb0bf,-12.6897,9.77667,50.7992
ID_c663c7410,-8.47992,9.77655,53.7891
ID_145df971b,17.309,9.77632,45.0901
ID_17fc742a9,13.5894,9.77575,47.9524
ID_f2116e806,6.32885,9.77567,47.715
ID_008e7e082,-6.64951,9.7756,55.6928
ID_8864deae2,-31.0855,9.77495,60.3395
ID_dc01e2819,-0.440068,9.77489,52.2363
ID_af2acd826,8.04705,9.77458,54.2042
ID_5e319247e,14.4568,9.77413,52.5792
ID_03324acaf,19.0311,9.774,50.5203
ID_97fd761ea,-24.1401,9.77341,63.0067
ID_53e8382e0,14.9347,9.77321,49.9985
ID_047cb5288,-6.92283,9.77314,54.1378
ID_69fd54d6a,2.79761,9.77289,52.6895
ID_c607d49fc,-21.4763,9.77264,63.1025
ID_b5900a555,18.9588,9.77246,42.5526
ID_fe5447c92,-9.02823,9.7723,53.079
ID_eea2b45a7,-27.3532,9.77224,57.8047
ID_666ec6d8d,13.4954,9.77199,54.2566
ID_b6e911d41,-45.3402,9.77192,62.1633
ID_1d770b0c9,-2.794,9.77168,51.5139
ID_17b54994d,17.1743,9.77108,48.5279
ID_9c1657dc8,-1.56224,9.77108,54.0239
ID_b69a0356e,-9.90555,9.77038,53.9749
ID_bcfedeae5,-5.2417,9.76992,58.6069
ID_890a302c0,-5.34847,9.76918,50.971
ID_d2dc13a1c,-11.4481,9.76898,61.788
ID_98a0325a2,-38.9297,9.7683,64.1312
ID_bff365e13,-47.116,9.76826,67.2668
ID_37cfae12d,-23.5118,9.7681,62.5425
ID_63dcb8dc1,4.01672,9.76764,48.9597
ID_07614d405,4.51658,9.76687,49.4054
ID_a9ebe394b,5.11539,9.76669,42.1896
ID_a7c9050b8,27.6072,9.76654,49.1985
ID_acf3b93b1,-0.551272,9.76644,53.7547
ID_787885b17,-29.6095,9.76619,62.8629
ID_018444fd9,-36.2702,9.76611,65.8328
ID_a1e4a213c,18.9693,9.76603,50.306
ID_63d98e32d,15.376,9.76571,47.222
ID_dfd1abfab,-22.7435,9.7656,61.327
ID_e42b83d3e,-26.4545,9.76542,58.8303
ID_344a4ca3c,-16.0629,9.76523,51.096
ID_ed8b1819f,-11.2624,9.76468,53.2853
ID_c2452f985,-9.38838,9.76392,59.8803
ID_bcfedeae5,-38.352,9.76375,64.0588
ID_00e75d794,8.84701,9.76288,49.3993
ID_0754cf9af,12.9105,9.76221,46.6455
ID_1963b1cc3,2.79427,9.76132,52.1187
ID_1c7ce36a4,-28.1717,9.76095,51.3768
ID_34197249f,-6.61514,9.76088,55.6671
ID_46e404837,19.1541,9.7608,43.4168
ID_4f54578d0,32.3035,9.76067,46.1571
ID_e50f1fc21,-21.8732,9.76067,58.3229
ID_149c2ec78,16.6484,9.76067,50.2941
ID_be8a2ce07,-4.2465,9.76061,54.9774
ID_1600ca063,7.97838,9.76012,47.9233
ID_d6c89dd33,-25.4267,9.75981,59.6623
ID_5fafab4ad,-12.4545,9.75957,57.2085
ID_005254112,-24.1052,9.75949,59.3111
ID_636e17b18,2.84247,9.75865,50.6091
ID_8c691d248,-8.48684,9.75854,53.4054
ID_a0460529d,12.2246,9.75816,47.5579
ID_701d68bc2,-9.42005,9.75798,53.5809
ID_affe1d98b,-7.83185,9.7574,54.2362
ID_d32c38e98,13.672,9.75733,49.0875
ID_c0d57e320,-3.88891,9.75713,53.1483
ID_2f118747e,0.770053,9.75663,49.4859
ID_09e072c19,-6.58435,9.75644,53.1868
ID_23b47ee03,5.65129,9.75644,50.0653
ID_3af082694,0.400053,9.7564,50.6325
ID_0654c2ac6,4.95926,9.75639,54.1731
ID_2b96e6dda,9.53134,9.75562,54.2983
ID_3c1fcad73,-3.53185,9.75499,54.1067
ID_81a98b4cd,15.2735,9.7546,43.9113
ID_bcad7d6ca,-4.48303,9.75446,53.0611
ID_9783bd351,15.257,9.75443,48.6413
ID_055f1b4fa,3.68529,9.75358,50.8245
ID_0d4c6e949,-5.96235,9.75293,53.4317
ID_2665a7e42,-8.89723,9.75281,51.4636
ID_749c4d3bd,4.76386,9.7528,50.5475
ID_78ff568d4,-19.3203,9.75257,52.2437
ID_bfb9600ee,-19.8619,9.75256,58.383
ID_bef31c2aa,-18.1267,9.75249,56.1452
ID_df195ccf9,3.6262,9.75248,47.0587
ID_2d4d68af5,10.9759,9.75242,49.0315
ID_13239437d,-28.0876,9.7523,57.4359
ID_f32dc7df0,0.837808,9.7522,49.7003
ID_a5177d705,-19.7947,9.75213,55.1551
ID_728399ca1,-22.8043,9.75188,58.0826
ID_83b1a82d0,3.96019,9.75126,45.819
ID_a5da8c157,-23.8959,9.75111,63.3333
ID_59c05405c,-0.853833,9.74995,53.4037
ID_3f8a89a03,8.25549,9.74992,49.2571
ID_573e54a2d,9.34186,9.74974,48.0842
ID_759559348,-8.84065,9.74971,55.0744
ID_0c7ca1e20,14.5864,9.74965,46.1735
ID_1e69f06f9,4.87697,9.74932,51.1298
ID_a8a5c0785,-10.8162,9.7492,52.5765
ID_c6af78321,-42.3391,9.7486,60.4077
ID_9a44a546e,-25.1519,9.74802,61.0583
ID_3ada5be42,-15.8909,9.74671,55.7916
ID_fa2998277,8.48053,9.74659,48.5481
ID_d739de2bf,-6.78462,9.74597,49.2372
ID_fd39e287b,27.9809,9.74597,40.6777
ID_f7fcfbce8,24.7307,9.74574,41.9587
ID_ab673bcde,-12.0507,9.74563,49.6908
ID_f6c352e5d,1.24222,9.74524,49.9482
ID_130f54059,-3.72854,9.74495,56.218
ID_1753a40e5,-23.3872,9.74489,58.7267
ID_78ede13b5,2.45822,9.74484,51.7509
ID_7e4d94572,13.8769,9.74461,44.2311
ID_7f84d0143,-9.96473,9.74374,54.6263
ID_e84a4b351,22.9193,9.74356,48.4685
ID_12104686a,3.96065,9.74333,55.6906
ID_b266869b4,1.35523,9.74312,49.5686
ID_55c276ef1,-28.3446,9.74275,56.8839
ID_d454bda49,12.3114,9.74269,48.335
ID_ffb67214c,-6.40316,9.74236,53.8226
ID_17f45506e,-1.40803,9.74217,54.4661
ID_4b92b6304,-13.7229,9.74202,57.5337
ID_0f41eb066,21.939,9.74172,45.1421
ID_fa021e056,12.4307,9.74169,49.6425
ID_eb0507707,-4.6935,9.74166,48.783
ID_a4e461225,15.9796,9.7416,46.0737
ID_1c7ce36a4,-0.719572,9.74133,54.1126
ID_9ad85e3c5,4.91621,9.74102,48.2088
ID_6308ec184,-33.4636,9.74066,58.5807
ID_f3e46912c,-3.22768,9.74064,53.7721
ID_be9017c36,22.3154,9.74061,50.5647
ID_af58ed416,-14.7822,9.74052,56.3278
ID_94562bf82,-7.30244,9.7402,50.7181
ID_614836ab0,-6.92284,9.73996,55.7203
ID_5bb8f804c,-0.509732,9.73958,53.904
ID_ecadc2bcd,-2.02322,9.73923,51.635
ID_1e468bfb0,2.43399,9.73921,49.3219
ID_30704d393,-1.01746,9.73912,53.5688
ID_30704d393,-1.01746,9.73912,53.5688
ID_a85a8de55,-13.2561,9.73859,57.2866
ID_99f8189f6,-4.6787,9.73857,57.0776
ID_6f008fc2e,-4.6158,9.73835,51.7129
ID_279034493,16.3262,9.73813,50.329
ID_86b4bba88,-9.53399,9.73778,52.81
ID_a3803a364,7.56378,9.73767,50.7359
ID_9a2a51f1c,-0.88173,9.7372,52.2242
ID_f05a6bda7,-8.1652,9.73719,50.9986
ID_015b4ccf6,-12.5906,9.73673,52.3465
ID_c01482d53,1.98894,9.73516,55.0958
ID_2c35ebcee,16.6996,9.73489,48.1738
ID_a7733be91,-9.88559,9.73476,54.1971
ID_2cbd0c5e9,17.7576,9.73428,48.3945
ID_4e78c2998,-25.7166,9.73414,60.2167
ID_94681cbd4,-25.2808,9.73403,59.4058
ID_c0d05afdb,-21.7401,9.73384,53.4641
ID_96784d94a,-28.245,9.73346,55.4762
ID_05b615ca7,-13.0897,9.73333,59.5088
ID_59665e7d4,16.3179,9.73329,47.8662
ID_b00e79489,-16.018,9.73324,56.5237
ID_3d97153ba,-28.8375,9.73294,57.6812
ID_7517eca4f,2.73501,9.73271,50.0124
ID_8d324f009,2.71327,9.73219,50.3065
ID_81a98b4cd,13.6802,9.73198,44.922
ID_2d2fff4cc,-3.46184,9.73187,52.4022
ID_25540cb5f,-35.9707,9.73183,57.9384
ID_4031f167b,11.2192,9.73177,45.652
ID_24a5decf2,-28.1888,9.73173,56.1794
ID_f5c2c9a4e,3.42731,9.73169,49.857
ID_ecda2ba44,-2.58584,9.73136,52.36
ID_9aa2b6106,-13.5341,9.73127,61.7587
ID_b41a27831,27.8718,9.73122,44.9237
ID_a8012ccbc,16.6882,9.73085,50.8262
ID_729a8ef7b,-20.4769,9.73079,59.3439
ID_86bb8b3d5,2.46897,9.73054,54.4367
ID_78b10cd44,5.21074,9.73005,50.4066
ID_4867a437c,-8.2754,9.72974,56.0202
ID_2d9cba4f6,9.70422,9.72951,49.4343
ID_3fc988ee0,7.0222,9.72903,49.8552
ID_c1a3ebf3e,5.14521,9.72897,50.9339
ID_8f67dca64,0.88311,9.72847,52.0495
ID_d87068c8e,-22.132,9.72834,56.8438
ID_4019d3806,-4.93581,9.72826,55.0593
ID_e409c480a,16.5599,9.72818,47.8923
ID_4f6386c35,13.1158,9.72813,45.4324
ID_015b4ccf6,4.30108,9.7275,50.3345
ID_ac121d381,-9.32948,9.72719,52.9861
ID_f6f4c96aa,-39.3171,9.72696,59.8539
ID_1e79d945c,-3.14181,9.72667,54.4152
ID_e1b15edfd,-6.43014,9.72627,52.9059
ID_636e17b18,3.65043,9.72616,48.9124
ID_b5dc26939,4.31151,9.72599,53.4374
ID_0f4e4456b,6.9316,9.72586,46.5699
ID_5158ee15a,-21.8072,9.7253,60.1448
ID_28ffad68c,-13.6104,9.72523,52.0154
ID_07614d405,-29.1273,9.72523,56.417
ID_963a09b9a,2.23861,9.72499,49.9087
ID_901fa9e6c,11.7262,9.7247,47.1949
ID_0f4e4456b,-7.57995,9.72466,52.3455
ID_a9dd3799d,16.822,9.7242,49.2948
ID_8d5cbc1e6,-9.37398,9.72418,55.8483
ID_5c7136d28,16.2663,9.72388,49.7159
ID_eafe67422,-14.6286,9.72372,56.2861
ID_71e0cae6c,-7.95228,9.72337,54.6366
ID_626d7776d,-20.7422,9.72323,58.1601
ID_c65289028,-39.9564,9.72297,61.2697
ID_e301418c0,-5.54327,9.72271,50.8315
ID_423927361,-9.06378,9.72226,52.1979
ID_7bb8c70c5,-8.81621,9.72226,53.6149
ID_244b2f79c,-11.9581,9.72182,52.8145
ID_b8c4325a1,8.55574,9.72109,50.3054
ID_25275c08c,-7.96649,9.72099,54.1214
ID_220ced7e9,2.59935,9.72063,49.5832
ID_e8842ee5d,3.83749,9.72043,50.5688
ID_75a1f25f6,-8.88276,9.72029,52.5704
ID_dfede8607,11.4328,9.72003,49.2746
ID_1fa31fbc9,4.47643,9.71968,53.4616
ID_5f8f50a1b,-22.1325,9.71962,59.6318
ID_f79092722,-31.8436,9.71944,58.074
ID_d68417eeb,18.0914,9.71884,47.5403
ID_fed9118b6,6.70086,9.71876,48.9688
ID_8e794a38e,-13.9871,9.71824,52.2895
ID_ff8a431ea,-0.37292,9.71823,51.4152
ID_3f2d2f39c,-8.05199,9.71803,54.2596
ID_024fa9432,13.1497,9.7179,49.6807
ID_c8f83fa91,-19.786,9.71778,61.6524
ID_56fa15bdd,17.6654,9.71756,47.0616
ID_97d510a24,-16.1548,9.71743,51.1598
ID_d8eebd70d,5.21814,9.71713,49.5822
ID_8daf6a117,-13.855,9.7163,54.3895
ID_67187a6a6,31.6533,9.71604,43.057
ID_0d787a39c,-22.7321,9.71555,60.5915
ID_5953b5675,-9.77415,9.71535,53.3781
ID_447c5e1e5,-6.85074,9.71524,53.6615
ID_780cc2829,-21.6962,9.71476,53.7205
ID_031edc766,23.336,9.71471,52.1138
ID_d7138a123,-10.8494,9.71447,53.5859
ID_141686d9b,-3.96012,9.71445,49.8849
ID_fa17490dd,-13.0444,9.71388,53.807
ID_6e8591a14,-5.63909,9.71351,52.1819
ID_d7c3e3eb9,-4.57844,9.71344,53.0118
ID_7053c6a4c,6.64941,9.71344,48.1207
ID_0260428a6,-23.6498,9.7131,56.7894
ID_0f41eb066,-11.4249,9.71284,57.0922
ID_01b75bb7c,-1.90054,9.71263,54.9151
ID_84d265294,-19.2307,9.71252,58.4319
ID_8dd5eb87f,5.41482,9.71156,46.186
ID_4031f167b,10.2827,9.7113,45.924
ID_65e372973,-24.5438,9.71106,58.1546
ID_a9f4fd69e,6.72145,9.71104,49.9942
ID_08f0fbf07,-15.9191,9.71057,51.0672
ID_24f04750b,16.9541,9.71057,49.3843
ID_a6e808768,14.0753,9.71054,48.8801
ID_d38ea9f8e,3.03376,9.71023,56.8057
ID_2856c07db,-22.1947,9.70986,57.2069
ID_7bb00c30d,22.0448,9.70964,51.9166
ID_3374e33b6,-6.23761,9.70911,52.9519
ID_126bd178a,-21.8914,9.70876,64.6087
ID_2a86ff065,-19.754,9.7086,53.6934
ID_825839161,5.07443,9.70857,47.661
ID_c50c927aa,-15.0587,9.70813,58.2131
ID_57415cd6b,-14.564,9.70799,51.1504
ID_107c61c79,0.651927,9.70797,52.9327
ID_95276c148,28.9097,9.70771,48.2904
ID_b29ca277a,-20.9545,9.70766,54.7285
ID_e8243a632,-17.4224,9.7075,57.4477
ID_78bfb824d,16.9666,9.7071,42.1569
ID_83243edc6,-4.14136,9.70709,55.2258
ID_cb7fa189b,-4.18965,9.70705,53.9217
ID_892d3c2c7,-17.6329,9.70685,65.0088
ID_985f64602,13.9585,9.70677,46.5939
ID_3840d0693,-0.366741,9.70606,51.7693
ID_86c598626,-9.30344,9.70599,53.4511
ID_20e7541c2,-2.16141,9.7057,54.849
ID_ba5b1d05f,-23.7702,9.70525,57.163
ID_9da76f6dc,12.2127,9.70513,50.727
ID_f7e3fd7ef,9.87922,9.70508,49.4942
ID_319a6f249,-6.9353,9.70474,52.048
ID_69a683a4f,-3.2519,9.70461,51.0652
ID_75a8a7333,-2.28987,9.70459,49.2784
ID_ac747b452,-9.04687,9.70446,53.2753
ID_bf2e58fbc,-28.9411,9.70433,61.5214
ID_361c091a4,-36.899,9.70427,64.3765
ID_992decd5c,7.7775,9.70411,50.3309
ID_4abf04a3b,-3.19743,9.70399,50.6534
ID_105f25107,4.8746,9.70373,50.4765
ID_c90f7cbee,-3.93971,9.7037,48.8232
ID_82f97f58d,4.41437,9.7036,51.3499
ID_20bf91a17,-0.978726,9.70333,50.9304
ID_51fdc3235,-6.33255,9.70326,53.5183
ID_3566f2522,14.9201,9.70168,47.9584
ID_77a720d93,-1.2982,9.70164,53.5143
ID_bd3a54df1,-4.57716,9.70152,52.9022
ID_3583071f6,-4.98671,9.70108,52.3678
ID_96a20096b,11.7042,9.70104,48.9112
ID_6ba450cd1,13.3569,9.70058,44.649
ID_e696a1e39,5.14805,9.70045,48.4985
ID_6b93b874b,-25.6861,9.70044,63.7368
ID_4a9c25597,13.8042,9.70043,46.4811
ID_716b2237b,5.78143,9.70027,53.503
ID_b7f55d535,-6.02052,9.69961,53.5017
ID_9c310ede0,1.22023,9.69927,51.6318
ID_3b3264fb9,13.3622,9.69921,47.0775
ID_e9ae751b7,-8.60886,9.699,50.1996
ID_900232474,24.3374,9.69888,34.8263
ID_f5b7e8137,18.6326,9.6988,44.9505
ID_5e319247e,-16.5326,9.69873,54.978
ID_bd5ff1098,18.6282,9.69839,47.0988
ID_81f626d61,-27.3788,9.69819,65.3311
ID_2fcc56097,4.76915,9.69762,50.0845
ID_65b5d7743,-15.3148,9.6973,54.734
ID_cab181396,-4.42687,9.69691,53.8829
ID_2f8c6c0bf,-1.19628,9.6969,56.3466
ID_c808d54f5,-7.28227,9.69684,54.1401
ID_f07bd0eb6,20.3846,9.6963,40.4047
ID_dd6592d06,-0.521152,9.69589,56.1903
ID_b714fe796,-14.7536,9.69583,50.1244
ID_bcad7d6ca,12.1639,9.69577,47.6422
ID_af0603b16,-11.0511,9.69531,54.7606
ID_53d3529b8,-5.03053,9.69478,57.1954
ID_ce0696c1d,-6.35916,9.69451,55.5231
ID_b13b8187c,-5.03806,9.69422,52.0119
ID_d2ac994f2,-28.238,9.69358,40.6278
ID_127ee1e57,14.4303,9.69275,53.1407
ID_53fdae1fd,-4.83565,9.69262,51.927
